date,D_days,tau,n_strikes,alpha,rho,nu,vol_rmse
2023-02-01,2,0.005479452054794521,55,0.2759709500999234,0.1,3.0,0.12667213912809297
2023-02-01,5,0.0136986301369863,34,0.18583583084464267,0.1,3.0,0.05364292900116865
2023-02-01,6,0.01643835616438356,40,0.18276090908034368,0.1,3.0,0.03811921449184413
2023-02-01,7,0.019178082191780823,44,0.17537603249688288,0.1,3.0,0.01996601043720454
2023-02-01,8,0.021917808219178082,50,0.17879621078984337,0.1,3.0,0.0227942388702393
2023-02-01,9,0.024657534246575342,69,0.1745076192334404,0.1,3.0,0.03143685665284685
2023-02-01,12,0.03287671232876712,56,0.15421231017899054,-0.0722073263785233,3.0,0.012421599506582908
2023-02-01,13,0.03561643835616438,63,0.1700759646994868,-0.1096927169150671,3.0,0.012481379701814826
2023-02-01,14,0.038356164383561646,64,0.1648600267656037,-0.24848813708542672,2.9285777694546087,0.006253416590699444
2023-02-01,15,0.0410958904109589,71,0.1664513425617073,-0.25421167094287445,3.0,0.0072373980894343635
2023-02-01,16,0.043835616438356165,352,0.16727516379702578,0.1,3.0,0.046315384501002324
2023-02-01,20,0.0547945205479452,66,0.15122302876730606,-0.29590905937974815,2.760846895002037,0.0058642330132956414
2023-02-01,21,0.057534246575342465,77,0.15335218016464636,-0.3514033760552758,2.541119439227967,0.004218722846032501
2023-02-01,22,0.06027397260273973,63,0.15310658955130269,-0.3674773458931446,2.8128119990306812,0.005604109651741012
2023-02-01,23,0.06301369863013699,113,0.15201573357077958,-0.3395212729953386,2.6505668315656497,0.00666971864351078
2023-02-01,26,0.07123287671232877,86,0.1482608855320538,-0.34997413608934913,2.4095770987963276,0.005032565203917362
2023-02-01,27,0.07397260273972603,157,0.1447503013338426,-0.4034026845829092,2.380894151689224,0.0068429955620413945
2023-02-01,28,0.07671232876712329,44,0.14944255094288486,-0.4201176210454215,2.3522419550599025,0.004539626967493722
2023-02-01,29,0.07945205479452055,48,0.15110362205675643,-0.4046512262421811,2.3652542458142367,0.0056263434570395935
2023-02-01,30,0.0821917808219178,117,0.1517564012152802,-0.41752080941391884,2.2002269856392047,0.005112443792103148
2023-02-01,33,0.09041095890410959,88,0.14827774897860632,-0.41767602305872753,2.187839653268298,0.003946901642963929
2023-02-01,37,0.10136986301369863,82,0.15455163229704277,-0.46584510996356404,2.0589105002836607,0.0041503634282308265
2023-02-01,44,0.12054794520547946,502,0.14747417889266562,-0.4055130926758697,2.369859518157306,0.01385563761152353
2023-02-01,51,0.13972602739726028,65,0.16513115858812374,-0.5323025818022283,1.7521966096895263,0.003696664400416105
2023-02-01,58,0.1589041095890411,285,0.159533202077512,-0.49995726316640404,1.7746080418143781,0.006803388999917608
2023-02-01,79,0.21643835616438356,490,0.15868110562789212,-0.5641268948353741,1.732895514834175,0.005751642648488745
2023-02-01,86,0.2356164383561644,272,0.1617309130901542,-0.6421570259980063,1.5836417048292397,0.001361702403025789
2023-02-01,107,0.29315068493150687,459,0.1612689210486568,-0.6035970261338199,1.4905250399621361,0.0055830115900766504
2023-02-01,119,0.32602739726027397,139,0.1628679121513945,-0.6728232825665854,1.3114458295648033,0.0018013091399834392
2023-02-01,135,0.3698630136986301,438,0.16435070190504647,-0.6375267166077111,1.3018838115350266,0.004942302287994309
2023-02-01,149,0.40821917808219177,292,0.16600723813564763,-0.6925017847086079,1.2533490683496695,0.00204143957464924
2023-02-01,170,0.4657534246575342,186,0.1658795158274176,-0.6867290105862328,1.2455109036752587,0.0027585242330293944
2023-02-01,180,0.4931506849315068,123,0.16876374335499733,-0.7120071120857113,1.1372488477314542,0.001861374907059268
2023-02-01,198,0.5424657534246575,117,0.16743342314241616,-0.6942995304370496,1.101568846585654,0.00315170831097338
2023-02-02,4,0.010958904109589041,44,0.17236254837983228,0.1,3.0,0.059543908072469405
2023-02-02,5,0.0136986301369863,53,0.16989252002528227,0.1,3.0,0.04131976786419844
2023-02-02,6,0.01643835616438356,54,0.16491622897725072,0.1,3.0,0.02165057333431996
2023-02-02,7,0.019178082191780823,64,0.16686249973660774,0.1,3.0,0.023851691971050863
2023-02-02,8,0.021917808219178082,69,0.16927463275883858,0.1,3.0,0.03280617560436851
2023-02-02,11,0.030136986301369864,66,0.14397463460142634,0.1,3.0,0.012975818908855444
2023-02-02,12,0.03287671232876712,74,0.16297040769493876,0.1,2.9482307432805372,0.01605800056809194
2023-02-02,13,0.03561643835616438,76,0.1655531910903839,0.1,2.1482387195263817,0.013433254808212605
2023-02-02,14,0.038356164383561646,86,0.16924178065615872,0.04186510693032043,2.3523100003972934,0.012436274424371566
2023-02-02,15,0.0410958904109589,364,0.16816287150220832,0.1,3.0,0.046247163250375145
2023-02-02,19,0.052054794520547946,77,0.15434451554527934,0.025669120044800164,2.0509076368234793,0.010736797427674269
2023-02-02,20,0.0547945205479452,86,0.15494601983155384,-0.09664617707808733,1.7705653936069876,0.00907874311793313
2023-02-02,21,0.057534246575342465,75,0.15207428570338727,-0.19396320698808056,2.4369157636604535,0.005799596513414854
2023-02-02,22,0.06027397260273973,122,0.1534662870297646,-0.13863425790823017,2.109260233193304,0.011794933778607047
2023-02-02,25,0.0684931506849315,95,0.14965918579526213,-0.12440581935077748,1.8041876299470623,0.010462186705430603
2023-02-02,26,0.07123287671232877,158,0.1440025656691856,-0.20938128077426194,1.8684841883694028,0.011435980272730765
2023-02-02,27,0.07397260273972603,78,0.14875507253618742,-0.27395882888502693,1.8612323254558967,0.006477831002712163
2023-02-02,28,0.07671232876712329,48,0.15251657124675677,-0.24466122685334296,1.89370153512073,0.00859737034023449
2023-02-02,29,0.07945205479452055,125,0.15179167308935032,-0.3036184949957563,1.8027062044278028,0.009381174477135747
2023-02-02,32,0.08767123287671233,97,0.1462168554698698,-0.2813597931414461,1.9134088232781103,0.0066124854155871346
2023-02-02,36,0.09863013698630137,88,0.1530460945814654,-0.34125063627585545,1.8561530971414657,0.009674652522517674
2023-02-02,39,0.10684931506849316,48,0.1491919343958862,-0.37116770880232103,1.8321782505712982,0.004797293036687159
2023-02-02,43,0.1178082191780822,518,0.1465001568278965,-0.26377286182812343,2.1442171351528216,0.01861622394990283
2023-02-02,50,0.136986301369863,65,0.16862012548171823,-0.479853397193507,1.4472259425504657,0.009078806776088647
2023-02-02,57,0.15616438356164383,293,0.16106722278871127,-0.4262644613196632,1.5578312025202767,0.014277463719385207
2023-02-02,78,0.2136986301369863,516,0.1601585035188815,-0.505421116358563,1.572875274419123,0.009699125584640407
2023-02-02,85,0.2328767123287671,273,0.16176294382099865,-0.6308033380950446,1.4962504934275453,0.004792518913350342
2023-02-02,106,0.29041095890410956,475,0.1642120211496844,-0.5527419809315472,1.3179504899239733,0.011468177689952843
2023-02-02,118,0.3232876712328767,144,0.1634801062005593,-0.6608793925191476,1.2195583636268432,0.005832737898803722
2023-02-02,134,0.36712328767123287,444,0.1663589131642403,-0.6115206262189298,1.19444097099234,0.00879221649229405
2023-02-02,148,0.4054794520547945,300,0.1677961325870405,-0.7084706711745109,1.144749364465282,0.006582982237678093
2023-02-02,169,0.46301369863013697,191,0.16851011509487518,-0.6837618716268963,1.1324196616605715,0.0065429436261779566
2023-02-02,179,0.4904109589041096,123,0.17279142994714028,-0.7566633319858573,0.9798891386482894,0.008018072821328881
2023-02-02,197,0.5397260273972603,117,0.17026597672210542,-0.6908639177317656,0.9902514793308638,0.011134657904058647
2023-02-03,4,0.010958904109589041,77,0.16289598282072007,0.1,3.0,0.06919499839500402
2023-02-03,5,0.0136986301369863,73,0.15786773450193586,0.1,3.0,0.03083239576528644
2023-02-03,6,0.01643835616438356,157,0.24133127446319802,-0.8684056335105775,3.0,0.17502466071169553
2023-02-03,7,0.019178082191780823,81,0.17069508578216344,0.1,3.0,0.04143649721546439
2023-02-03,10,0.0273972602739726,85,0.14085974794066558,-0.016409014618852392,3.0,0.016114842465054614
2023-02-03,11,0.030136986301369864,104,0.16377495241693182,-0.08526500313676912,3.0,0.0156472972040216
2023-02-03,12,0.03287671232876712,100,0.164273613919541,-0.14827129146913012,2.6857412627684294,0.009265788404898499
2023-02-03,13,0.03561643835616438,122,0.16812088227952213,-0.22525470705635817,3.0,0.010898325274521553
2023-02-03,14,0.038356164383561646,418,0.1743742457120466,0.1,3.0,0.0533247650881023
2023-02-03,18,0.049315068493150684,104,0.15208289507333625,-0.24322877005651247,2.786579707733741,0.008415682099528837
2023-02-03,19,0.052054794520547946,105,0.15589716942399715,-0.3168919451479806,2.45047147684642,0.005073414255425504
2023-02-03,20,0.0547945205479452,102,0.15498756861155266,-0.3440811779027692,2.8626063889012765,0.005784704308459372
2023-02-03,21,0.057534246575342465,153,0.15638918811782032,-0.3469489979977015,2.5522695698395874,0.006804263892567844
2023-02-03,24,0.06575342465753424,109,0.15120156498631196,-0.3542174869404549,2.3953318148789515,0.004800260140196822
2023-02-03,25,0.0684931506849315,191,0.14871591667751574,-0.35024885993235266,2.234958579253188,0.008382034122112613
2023-02-03,26,0.07123287671232877,91,0.15319787542726934,-0.41220233777355036,2.2190820664014628,0.0036005328447986603
2023-02-03,27,0.07397260273972603,90,0.152959888746332,-0.3852092768663522,2.4172566894500678,0.005040640464661881
2023-02-03,28,0.07671232876712329,153,0.15549328648886057,-0.43896680457919146,2.18958897576441,0.004409829688195713
2023-02-03,31,0.08493150684931507,111,0.15057917022952827,-0.4183680314173869,2.196684299909554,0.004012419490553321
2023-02-03,32,0.08767123287671233,54,0.14990084549944294,-0.3728388977117407,2.1903915936574196,0.006724863749298829
2023-02-03,35,0.0958904109589041,101,0.15738309250758697,-0.450224699037989,2.1489881580925196,0.004833705357783838
2023-02-03,38,0.10410958904109589,54,0.15501249089521307,-0.45594375970304807,1.9635856215977159,0.00354713862412085
2023-02-03,42,0.11506849315068493,600,0.15164679078581822,-0.3827972617542546,2.3211050575601093,0.014844419614405293
2023-02-03,49,0.13424657534246576,71,0.16921268146886975,-0.560441439297484,1.840427105405783,0.0026471427017577603
2023-02-03,56,0.15342465753424658,346,0.1650644200890636,-0.5341495522425852,1.8527047839118123,0.005726849456667423
2023-02-03,77,0.21095890410958903,548,0.1615394067890998,-0.5948612742616947,1.8693865090580104,0.005195432707612155
2023-02-03,84,0.23013698630136986,285,0.16139667050262252,-0.6033024107436353,1.845154058220945,0.0060146640051904595
2023-02-03,105,0.2876712328767123,505,0.16547616238886026,-0.6270952929621602,1.5912977299347115,0.00419724929556813
2023-02-03,117,0.32054794520547947,160,0.1666897853084857,-0.6600474887110083,1.39880849007429,0.0025067311258632676
2023-02-03,133,0.3643835616438356,471,0.1685792814289912,-0.6613855721549485,1.4099438509226816,0.003969200038468469
2023-02-03,147,0.40273972602739727,320,0.16391309732897466,-0.6234413657621102,1.4760909751678069,0.00631430367561329
2023-02-03,168,0.4602739726027397,204,0.16580049026816315,-0.6825467466842134,1.4362527803118357,0.008786212440565539
2023-02-03,178,0.4876712328767123,127,0.16495871261869266,-0.6361776332339978,1.4087949644944096,0.006788842463488652
2023-02-03,196,0.536986301369863,122,0.1697665395508235,-0.6996752650823838,1.2398015234505038,0.005075350954156745
2023-02-06,2,0.005479452054794521,81,0.21967016844389323,0.1,3.0,0.07223752367549818
2023-02-06,3,0.00821917808219178,154,0.2849031023758778,-0.7124854866451296,3.0,0.1674321871560195
2023-02-06,4,0.010958904109589041,105,0.20453535820746022,0.1,3.0,0.06796756711794547
2023-02-06,7,0.019178082191780823,85,0.1549186654637618,0.1,3.0,0.026675312304568294
2023-02-06,8,0.021917808219178082,104,0.1852320341355393,0.05477157819841856,3.0,0.024876500275786497
2023-02-06,9,0.024657534246575342,100,0.18165777736958924,-0.045690412569238885,2.7878276138102303,0.015962173081575836
2023-02-06,10,0.0273972602739726,122,0.1851425844666756,-0.11994629034475177,3.0,0.018581817111024464
2023-02-06,11,0.030136986301369864,422,0.2027668404797517,0.1,3.0,0.0737155321596426
2023-02-06,15,0.0410958904109589,104,0.16084072067576255,-0.17881698418656963,2.900247282840624,0.013306205752916363
2023-02-06,16,0.043835616438356165,105,0.16663651727246392,-0.27634940685912074,2.352913059698039,0.008235889950492523
2023-02-06,17,0.04657534246575343,102,0.16456907027736647,-0.29630658755296096,2.8875873098809066,0.009905989437635137
2023-02-06,18,0.049315068493150684,153,0.16662568848370463,-0.2904644594401953,2.388545382268881,0.014154147110800529
2023-02-06,21,0.057534246575342465,109,0.1591077058657361,-0.32118034266407325,2.3707080123751116,0.007979655853330924
2023-02-06,22,0.06027397260273973,191,0.1562451717838847,-0.286976312577983,2.1233706636620737,0.015256910203581739
2023-02-06,23,0.06301369863013699,91,0.1623615229084525,-0.3754404855272364,2.057593166154296,0.008983056511537421
2023-02-06,24,0.06575342465753424,90,0.16240622991883402,-0.3177616754855768,2.2117672100617254,0.013681383260387531
2023-02-06,25,0.0684931506849315,153,0.16489134083000598,-0.4271506244209592,2.011003962679258,0.009063088632591662
2023-02-06,28,0.07671232876712329,111,0.1585966597813312,-0.4033956317746593,2.1264692255174307,0.006486523207395
2023-02-06,29,0.07945205479452055,54,0.15797869881324997,-0.2935557650695114,1.94544005280899,0.012872140573550447
2023-02-06,30,0.0821917808219178,49,0.16264191112833967,-0.4362168549184344,1.8744743061097695,0.006063623012536562
2023-02-06,32,0.08767123287671233,135,0.16699546124384881,-0.44686398569164565,1.9766798750683283,0.01132620966128844
2023-02-06,35,0.0958904109589041,54,0.16453020030789486,-0.4092707874058581,1.7503394112813238,0.00917633118616184
2023-02-06,39,0.10684931506849316,600,0.15808493597041118,-0.32915671228664506,2.264574884828866,0.021560975393650032
2023-02-06,46,0.12602739726027398,89,0.17853842806838605,-0.5752695876111289,1.6805025563474363,0.008157759152415445
2023-02-06,53,0.14520547945205478,346,0.17216297105990064,-0.5360416945477371,1.8145852259363107,0.009883863371066415
2023-02-06,74,0.20273972602739726,564,0.17070777851132926,-0.5819489205238859,1.7298913773930065,0.010702096670784774
2023-02-06,81,0.2219178082191781,285,0.17142078829770135,-0.6444454887877252,1.6896391898959335,0.0038192628416650197
2023-02-06,102,0.27945205479452057,513,0.1723574262209913,-0.6188694867674669,1.5073446238486439,0.007171285216574617
2023-02-06,114,0.31232876712328766,160,0.17296813995857063,-0.6828269697324337,1.346079188860164,0.004938997742446316
2023-02-06,130,0.3561643835616438,471,0.1748545028236575,-0.6609308014591757,1.331226375569532,0.006046223020046738
2023-02-06,144,0.39452054794520547,320,0.17473517126838262,-0.6947286508892171,1.326307267480204,0.005212741261682369
2023-02-06,165,0.4520547945205479,204,0.17531126963700658,-0.7070215465641098,1.3094847610531228,0.005819926085862289
2023-02-06,175,0.4794520547945205,127,0.17009196592676146,-0.6519558065904683,1.4024213890098953,0.007268980504517144
2023-02-06,193,0.5287671232876713,122,0.1762101030097879,-0.7131110210594375,1.190260771342484,0.004653305902549899
2023-02-07,2,0.005479452054794521,153,0.4806025346140763,-0.9356077257557956,3.0,0.32724532149072183
2023-02-07,3,0.00821917808219178,197,0.4884838143693557,-0.9604008501940681,3.0,0.3292913309726723
2023-02-07,6,0.01643835616438356,153,0.3186189244121268,-0.9739725179981307,3.0,0.26832465608962286
2023-02-07,7,0.019178082191780823,139,0.3255697136597487,-0.960735007401908,3.0,0.2716017147806742
2023-02-07,8,0.021917808219178082,128,0.21083208660851843,-0.6443717253853344,3.0,0.032912332977383225
2023-02-07,9,0.024657534246575342,148,0.3112388242595868,-0.9642718411550721,3.0,0.25423246200268235
2023-02-07,10,0.0273972602739726,556,0.27929126422555756,-0.3289993047354651,3.0,0.12106489943919593
2023-02-07,14,0.038356164383561646,116,0.17753134227112033,-0.5435716910263803,3.0,0.03237874870853608
2023-02-07,15,0.0410958904109589,117,0.17731947371383697,-0.7090585479558651,3.0,0.03564024616879868
2023-02-07,16,0.043835616438356165,122,0.25822854084127206,-0.9428340300190419,3.0,0.19001068255245704
2023-02-07,17,0.04657534246575343,190,0.20731315165135364,-0.8428159749330222,3.0,0.07721206442684066
2023-02-07,20,0.0547945205479452,120,0.16288881071501202,-0.6123064568678428,3.0,0.024327372777299794
2023-02-07,21,0.057534246575342465,273,0.17525139604486598,-0.6717635316872551,3.0,0.028289391312403885
2023-02-07,22,0.06027397260273973,100,0.16021919515018018,-0.5875322586101674,3.0,0.01643520208997516
2023-02-07,23,0.06301369863013699,98,0.1653082812692597,-0.5933191401662254,3.0,0.02094943405346858
2023-02-07,24,0.06575342465753424,169,0.16891967460715943,-0.6615517659464634,3.0,0.02834555866559957
2023-02-07,27,0.07397260273972603,119,0.15168458322120368,-0.5357246563656595,3.0,0.012913583907114137
2023-02-07,28,0.07671232876712329,60,0.1577614871424157,-0.5990509847522676,3.0,0.01793831082618487
2023-02-07,29,0.07945205479452055,54,0.1539169105478596,-0.5928849028788927,3.0,0.012113404124180984
2023-02-07,30,0.0821917808219178,61,0.15252545733259332,-0.5532107410525776,2.9096577531335326,0.008388146226262721
2023-02-07,31,0.08493150684931507,145,0.15626496702884748,-0.5271149010804144,3.0,0.010902740835916629
2023-02-07,34,0.09315068493150686,90,0.15214997711826217,-0.5569230527578869,2.8278922962862345,0.008316281921508685
2023-02-07,38,0.10410958904109589,649,0.15552284925230128,-0.5247576478368101,2.8438788504003685,0.013498697832761433
2023-02-07,45,0.1232876712328767,92,0.1642106741016096,-0.5760615333050929,2.6145046523203814,0.010805484384555
2023-02-07,52,0.14246575342465753,360,0.16038033639839427,-0.6129968210762706,2.495810359803893,0.01323035449310924
2023-02-07,73,0.2,579,0.1497027125152593,-0.6587106025286786,2.5438792578104716,0.024689575700351494
2023-02-07,80,0.2191780821917808,291,0.14103844399075263,-0.49067356318914995,2.593796804771103,0.024058912955141846
2023-02-07,101,0.27671232876712326,521,0.1631047654408095,-0.6702936292011806,1.880970256551123,0.01144500372980418
2023-02-07,113,0.3095890410958904,162,0.15879249704956908,-0.6126257236950471,1.8123675657814386,0.009935903205260105
2023-02-07,129,0.35342465753424657,485,0.16068267139277995,-0.6900095870042787,1.7867428095732052,0.017143279791077933
2023-02-07,143,0.3917808219178082,322,0.15293084236347698,-0.5267746443366391,1.8201105438768874,0.016088588977505553
2023-02-07,164,0.44931506849315067,208,0.13804872356925132,-0.569550882756403,2.0167662197387766,0.03770138504167064
2023-02-07,174,0.4767123287671233,127,0.15866215755486382,-0.5891593471207677,1.6428882093486628,0.012376901369611002
2023-02-07,192,0.5260273972602739,126,0.1548714105661909,-0.6682844663316814,1.5887285318198647,0.021240682881188473
2023-02-08,2,0.005479452054794521,90,0.25420992263176817,0.1,3.0,0.13586533225409103
2023-02-08,5,0.0136986301369863,76,0.1621994662541699,0.1,3.0,0.0445820828950099
2023-02-08,6,0.01643835616438356,99,0.20955960485695777,-0.03229422382890642,3.0,0.036916554395011694
2023-02-08,7,0.019178082191780823,95,0.19968605215774676,-0.21929679741451472,3.0,0.017934144144283213
2023-02-08,8,0.021917808219178082,113,0.20802442358909623,-0.2725129929771617,3.0,0.027268613498045532
2023-02-08,9,0.024657534246575342,397,0.23088450899243232,0.1,3.0,0.09818753209911407
2023-02-08,13,0.03561643835616438,102,0.1725697547817494,-0.2780963108377102,3.0,0.013558388529558598
2023-02-08,14,0.038356164383561646,103,0.1728230310072501,-0.39023960821473846,3.0,0.0062084180361586545
2023-02-08,15,0.0410958904109589,101,0.17628171309685073,-0.3819316882946174,3.0,0.011305010146536553
2023-02-08,16,0.043835616438356165,144,0.17542802196715748,-0.4607925972996835,3.0,0.009777783371008446
2023-02-08,19,0.052054794520547946,109,0.16395456416216111,-0.4108395506233328,2.8585766934261767,0.005863630625335449
2023-02-08,20,0.0547945205479452,180,0.16056436521224882,-0.46404694029908544,2.8737446327053853,0.009494949709871641
2023-02-08,21,0.057534246575342465,91,0.1671462978974742,-0.47008506023576635,2.6281764271155192,0.0045789857823382496
2023-02-08,22,0.06027397260273973,88,0.16622662876788694,-0.4338963383063448,2.81375839992387,0.0070608903807297405
2023-02-08,23,0.06301369863013699,146,0.16852601956991334,-0.5230215929226956,2.6251095588229822,0.004735091441615243
2023-02-08,26,0.07123287671232877,109,0.1622165492581479,-0.46873901206179913,2.510428519774218,0.004534612032625103
2023-02-08,27,0.07397260273972603,74,0.16313828293891852,-0.4731526240977857,2.5685671066268405,0.005685853059201593
2023-02-08,28,0.07671232876712329,47,0.16602356097321783,-0.5188648056653924,2.427229552180171,0.003976054593690874
2023-02-08,29,0.07945205479452055,54,0.16632001726066212,-0.49113578611300285,2.4393876590953103,0.005065606505994089
2023-02-08,30,0.0821917808219178,135,0.16949030296569348,-0.5061670057401126,2.4315685661792994,0.005020333996049194
2023-02-08,33,0.09041095890410959,94,0.16652995951720512,-0.5281690925877841,2.2903606415642974,0.003355197559552116
2023-02-08,37,0.10136986301369863,577,0.16242265134725864,-0.47099677166826276,2.662239411806153,0.015485892476060283
2023-02-08,44,0.12054794520547946,90,0.18197622279558742,-0.6091915677029487,2.0739756604243405,0.0024161022369824543
2023-02-08,51,0.13972602739726028,340,0.17522724159091604,-0.589846100912189,2.1104549777106616,0.0053284465984701265
2023-02-08,65,0.1780821917808219,74,0.1777794861123781,-0.6478662033925868,1.8622038308449358,0.003861332773497911
2023-02-08,72,0.19726027397260273,558,0.17379038113686854,-0.620323183919283,1.9280320844990675,0.0067750845450861895
2023-02-08,79,0.21643835616438356,284,0.17289809117883376,-0.6348772251893703,1.9089059623725757,0.007391789145247732
2023-02-08,100,0.273972602739726,508,0.17619748389048648,-0.6479274556854073,1.6260051833631646,0.00508475499184837
2023-02-08,112,0.30684931506849317,162,0.17833371045823193,-0.6986037431281912,1.3868546103165833,0.005638963185381195
2023-02-08,128,0.3506849315068493,482,0.1767918318366579,-0.6824063552971958,1.4782797053309384,0.007744221750303001
2023-02-08,142,0.38904109589041097,322,0.17828588342968088,-0.6945012559601405,1.3923178852390687,0.008476702114394304
2023-02-08,163,0.4465753424657534,202,0.17752481474378495,-0.706792753318904,1.3886613206684768,0.0063939114932100635
2023-02-08,173,0.473972602739726,127,0.1733987846419195,-0.6523915361023843,1.436631189078539,0.007852676317370418
