date,D_days,tau,n_strikes,alpha,rho,nu,vol_rmse
2023-02-16,183,0.5013698630136987,123,0.1781543800284553,-0.7161944544957157,1.2963375009579268,0.006036458899216487
2023-02-17,5,0.0136986301369863,73,0.12652191934303503,0.1,3.0,0.03915389824024733
2023-02-17,6,0.01643835616438356,127,0.16589755653439037,-0.3359509426282113,3.0,0.07163974975769015
2023-02-17,7,0.019178082191780823,162,0.16196856566046341,-0.19010002018202168,3.0,0.035682813571805895
2023-02-17,10,0.0273972602739726,102,0.13339135380357448,-0.12246158445945668,3.0,0.022461142508935765
2023-02-17,11,0.030136986301369864,159,0.1364384110573764,-0.08041462117628255,3.0,0.02727305543881583
2023-02-17,12,0.03287671232876712,100,0.14274218606021982,-0.3332898613824728,3.0,0.013730051861816504
2023-02-17,13,0.03561643835616438,106,0.1493738547979195,-0.27737038036942185,3.0,0.019112174208236903
2023-02-17,14,0.038356164383561646,151,0.1484913985343228,-0.40448327400737266,3.0,0.013179633584840618
2023-02-17,17,0.04657534246575343,109,0.1407107955084842,-0.36777670071018137,2.942662703664201,0.013338508476860212
2023-02-17,18,0.049315068493150684,86,0.14823089594767153,-0.3548196576443952,3.0,0.013588130295757804
2023-02-17,19,0.052054794520547946,93,0.15428896942720963,-0.45906323860479126,2.6093556368128166,0.009004444339712724
2023-02-17,20,0.0547945205479452,90,0.15719878649011101,-0.4168863341271588,2.5817347551175605,0.011819668053859816
2023-02-17,21,0.057534246575342465,143,0.16044418622711304,-0.474141339837153,2.60316888880836,0.011725351444983226
2023-02-17,24,0.06575342465753424,100,0.15675001798095548,-0.4626403322252559,2.339000326346097,0.011670213207977563
2023-02-17,25,0.0684931506849315,75,0.16550215379353653,-0.417660805472181,2.112277136824602,0.012545990693861723
2023-02-17,26,0.07123287671232877,94,0.16878087545748827,-0.5212369948416682,1.9785097532453566,0.010355328873993548
2023-02-17,27,0.07397260273972603,79,0.169631010941132,-0.4579679757843627,2.1481188138609006,0.009902410493089528
2023-02-17,28,0.07671232876712329,599,0.14620233999841992,-0.32470351637815575,2.9187751330240834,0.027354253317674635
2023-02-17,31,0.08493150684931507,98,0.16380867647319358,-0.5056953614402313,2.113189250747319,0.00802762323678309
2023-02-17,32,0.08767123287671233,56,0.1645501212941603,-0.5033798385767886,2.126708841120473,0.008031630459620303
2023-02-17,33,0.09041095890410959,65,0.17814049411172017,-0.6721074324683332,3.0,0.06025567554418069
2023-02-17,35,0.0958904109589041,153,0.17578204292828653,-0.6137375166985143,2.1915244212331686,0.00574689366661893
2023-02-17,42,0.11506849315068493,351,0.16739938009901917,-0.5660842248157187,2.203332801054959,0.012612811974748806
2023-02-17,56,0.15342465753424658,97,0.17536641629435082,-0.6713407221442282,1.8455904052506862,0.0060844529846768875
2023-02-17,63,0.1726027397260274,577,0.16281095550326335,-0.6241144169304894,2.2177948105322427,0.017793566126393948
2023-02-17,70,0.1917808219178082,291,0.16228220066475418,-0.621604463051485,2.1595569177272975,0.012648680130279864
2023-02-17,91,0.2493150684931507,518,0.17316055384088067,-0.6453800979781462,1.664341657512513,0.011079549243649178
2023-02-17,103,0.2821917808219178,164,0.1670913555080498,-0.6444648624607922,1.7270825480347534,0.009388913760514855
2023-02-17,119,0.32602739726027397,482,0.17657772801739238,-0.6812618014184041,1.469271960368096,0.007236445418173491
2023-02-17,133,0.3643835616438356,322,0.16415588441226114,-0.589328075627286,1.7075917902848252,0.01546821867320072
2023-02-17,154,0.42191780821917807,414,0.1636821929029119,-0.6369797562431944,1.6503826565730186,0.02900038975122995
2023-02-17,164,0.44931506849315067,126,0.17112601113157277,-0.6368258097455385,1.5076926051752706,0.016563119868410293
2023-02-17,182,0.4986301369863014,123,0.1795966972458869,-0.7191793175843614,1.2282134062087111,0.00452607986832996
2023-02-21,2,0.005479452054794521,86,0.2677049690294631,0.1,3.0,0.12909405792665088
2023-02-21,3,0.00821917808219178,112,0.24948141180189295,0.1,3.0,0.08231769892663272
2023-02-21,6,0.01643835616438356,97,0.181361847088976,-0.037478816948843835,3.0,0.03892291799521973
2023-02-21,7,0.019178082191780823,150,0.18552965799572657,0.09046688425399309,3.0,0.0450048024434021
2023-02-21,8,0.021917808219178082,99,0.1893717214248215,-0.3634810330848068,3.0,0.022823139869963358
2023-02-21,9,0.024657534246575342,99,0.19067020516966718,-0.2604146555146674,3.0,0.03318561598345935
2023-02-21,10,0.0273972602739726,132,0.1969247159006817,-0.4567914454350166,3.0,0.021468379192888725
2023-02-21,13,0.03561643835616438,107,0.178527018471004,-0.46966550553061964,3.0,0.016338403826357283
2023-02-21,14,0.038356164383561646,83,0.18261833644050712,-0.39493227310359535,3.0,0.01952103289903901
2023-02-21,15,0.0410958904109589,90,0.1873314240712282,-0.5246545684563382,3.0,0.01031645389773815
2023-02-21,16,0.043835616438356165,85,0.18867597909074482,-0.49845583348911154,3.0,0.01171697756446397
2023-02-21,17,0.04657534246575343,138,0.19311356555068362,-0.5388380433865084,3.0,0.012561769354633932
2023-02-21,20,0.0547945205479452,97,0.1838570062523156,-0.5559504102475485,2.9907647883882342,0.009062641562699428
2023-02-21,21,0.057534246575342465,74,0.19256088235465518,-0.5317773545894463,2.819217743920581,0.01013929101259955
2023-02-21,22,0.06027397260273973,94,0.19591006100950992,-0.5854497361252733,2.63228537386921,0.00792914829039448
2023-02-21,23,0.06301369863013699,77,0.19644888117895723,-0.5719970049249743,2.841019967786801,0.00804834736654294
2023-02-21,24,0.06575342465753424,558,0.184186977020197,-0.3976363586462819,3.0,0.029279461442271573
2023-02-21,27,0.07397260273972603,96,0.18818204446042902,-0.5657321949776063,2.494964694337701,0.008280387841001557
2023-02-21,28,0.07671232876712329,54,0.1880520010048847,-0.5459721242671528,2.491027270758627,0.007915459167593935
2023-02-21,29,0.07945205479452055,53,0.20137344060484424,-0.599175938507822,2.2544229260194046,0.006346502892248267
2023-02-21,30,0.0821917808219178,57,0.2023082790653401,-0.6118161882636703,2.531755328534918,0.008436647561606246
2023-02-21,31,0.08493150684931507,152,0.20115924933385862,-0.6360938966197992,2.343563139029131,0.007586088293285425
2023-02-21,38,0.10410958904109589,344,0.1884356947435362,-0.5990219741166868,2.419101809743333,0.010489777305077668
2023-02-21,52,0.14246575342465753,96,0.19607765903106672,-0.6826299194805613,1.9764144473405432,0.005036468570904009
2023-02-21,59,0.16164383561643836,560,0.18763655277737454,-0.6506072372781484,2.1867240942669732,0.01128654519845421
2023-02-21,66,0.18082191780821918,284,0.1892877816100906,-0.6906921732632424,2.0552706356546406,0.010480354746934213
2023-02-21,87,0.23835616438356164,510,0.18952726547003046,-0.6761583211085999,1.7772010097830668,0.008253806575243794
2023-02-21,99,0.27123287671232876,187,0.19031033708258674,-0.7051413406315346,1.5637434046061809,0.004383891482845847
2023-02-21,115,0.3150684931506849,473,0.19128981352613655,-0.7052086438865562,1.5556044549876513,0.006432626046232441
2023-02-21,129,0.35342465753424657,318,0.18821755273320323,-0.6903854367370609,1.5515222057436018,0.008883433846137972
2023-02-21,150,0.410958904109589,401,0.19089065541524544,-0.718891994232706,1.4431337118540495,0.007960641506082828
2023-02-21,160,0.4383561643835616,124,0.19205220185223507,-0.7190295410547454,1.3744359405935158,0.006556735612045945
2023-02-21,178,0.4876712328767123,121,0.19070110576351618,-0.7370739073415575,1.3130022155629277,0.008049684527906631
2023-02-22,2,0.005479452054794521,112,0.2641689729032175,0.1,3.0,0.12809492088213145
2023-02-22,5,0.0136986301369863,97,0.15752535165066964,0.1,3.0,0.047885997675323255
2023-02-22,6,0.01643835616438356,150,0.17346670386512775,0.1,3.0,0.05716122430631881
2023-02-22,7,0.019178082191780823,105,0.15600579479586285,-0.08141266308726071,3.0,0.027423798101994502
2023-02-22,8,0.021917808219178082,114,0.1635297516946543,-0.04172526153302117,3.0,0.03714603300932145
2023-02-22,9,0.024657534246575342,132,0.1665349001594288,-0.24280537371851357,3.0,0.025701195312090773
2023-02-22,12,0.03287671232876712,117,0.1517021903608993,-0.313511430535979,3.0,0.020963409348236657
2023-02-22,13,0.03561643835616438,113,0.1640087541010094,-0.3019571345577788,3.0,0.021060759508511086
2023-02-22,14,0.038356164383561646,105,0.16668684934812925,-0.43797469709649556,3.0,0.013692730074457595
2023-02-22,15,0.0410958904109589,103,0.16889161491257781,-0.37792402647214407,2.9650066332121203,0.01769467444154893
2023-02-22,16,0.043835616438356165,149,0.17556733039868294,-0.4120534579243692,2.6524312313398255,0.020661417564648874
2023-02-22,19,0.052054794520547946,112,0.16976968618432522,-0.48061895800284643,2.74124108702591,0.013883591055885616
2023-02-22,20,0.0547945205479452,106,0.1817675694421955,-0.4541048694101712,2.47466132795689,0.014511246981935578
2023-02-22,21,0.057534246575342465,109,0.185269557721521,-0.5318345881047349,2.1803272257037336,0.013505771793763029
2023-02-22,22,0.06027397260273973,95,0.18574722359535212,-0.4682752640807209,2.370824104093519,0.013514422617407243
2023-02-22,23,0.06301369863013699,558,0.1642966619993801,-0.27543866894846136,3.0,0.0354151169593727
2023-02-22,26,0.07123287671232877,111,0.17901102943040356,-0.5175401646927005,2.189986482565465,0.012429960260165003
2023-02-22,27,0.07397260273972603,86,0.18279193809645208,-0.4611543496666836,1.9275250100447188,0.013551240013774116
2023-02-22,28,0.07671232876712329,53,0.19165846676436266,-0.5331991098584792,1.8829274517545886,0.010803521051220582
2023-02-22,29,0.07945205479452055,57,0.1942982676684629,-0.5204224279877059,1.9914262741482553,0.011077825435143058
2023-02-22,30,0.0821917808219178,152,0.19260543573303388,-0.6017963824115324,2.006816684258573,0.01244805451054131
2023-02-22,37,0.10136986301369863,344,0.18126744912692147,-0.5184714492696827,2.0800162902421495,0.016016241380175503
2023-02-22,51,0.13972602739726028,104,0.19024354800495236,-0.6748555567825238,1.6748914295827444,0.005216804005296727
2023-02-22,58,0.1589041095890411,573,0.18087281022309243,-0.5951925740899423,1.9467708152631285,0.01157868585383014
2023-02-22,65,0.1780821917808219,289,0.18694943634909214,-0.7036439009864551,1.7216031921170865,0.005866061609631989
2023-02-22,72,0.19726027397260273,77,0.19021927656527854,-0.6999324790237175,1.7888395107866657,0.007552111815402223
2023-02-22,86,0.2356164383561644,551,0.1846823402263639,-0.6317757511111965,1.5958185333898607,0.009194445551660756
2023-02-22,98,0.2684931506849315,189,0.18725556595406576,-0.7140489036617407,1.3269890437634548,0.005597234808536721
2023-02-22,114,0.31232876712328766,503,0.1874440016225637,-0.6758250642997562,1.3958457066695555,0.0071847168145564464
2023-02-22,128,0.3506849315068493,318,0.1893373873846601,-0.7309984171601367,1.3073909361380247,0.004978362057662982
2023-02-22,149,0.40821917808219177,401,0.18825491244594358,-0.7092849278421475,1.2748951748578832,0.006143146575489752
2023-02-22,159,0.43561643835616437,124,0.19397032827823849,-0.7772521784340889,1.0648503702615952,0.012607780152951255
2023-02-22,177,0.4849315068493151,193,0.19093861108920865,-0.7307365856878821,1.1645616291784409,0.0042373007792572085
2023-02-23,4,0.010958904109589041,84,0.16341421682263052,0.1,3.0,0.06361193599059517
2023-02-23,5,0.0136986301369863,138,0.1862226680636081,0.1,3.0,0.07065186595885267
2023-02-23,6,0.01643835616438356,93,0.1650027052282211,-0.14552584235610927,3.0,0.033172167124055664
2023-02-23,7,0.019178082191780823,100,0.1693885977401306,-0.04489869109486834,3.0,0.044547006366531555
2023-02-23,8,0.021917808219178082,119,0.17202138316036866,-0.27492055670370485,3.0,0.029710253579333438
2023-02-23,11,0.030136986301369864,107,0.15540751666571767,-0.3780673403384452,3.0,0.02179093434019054
2023-02-23,12,0.03287671232876712,108,0.16664235935928834,-0.34417183514529914,3.0,0.023188791098013042
2023-02-23,13,0.03561643835616438,109,0.16818029113366448,-0.48953323302889307,3.0,0.011929495124879648
2023-02-23,14,0.038356164383561646,98,0.1710874625504285,-0.45283612067127516,3.0,0.014505827924837254
2023-02-23,15,0.0410958904109589,136,0.18036322628180954,-0.5247994847853593,3.0,0.015401439025831637
2023-02-23,18,0.049315068493150684,112,0.16780396797145103,-0.5236971580275062,3.0,0.009088209278036477
2023-02-23,19,0.052054794520547946,103,0.17871739808921777,-0.5153398269558042,3.0,0.008210670757592948
2023-02-23,20,0.0547945205479452,108,0.1811862239413643,-0.5673054292231542,2.8192847584541156,0.006249177138206044
2023-02-23,21,0.057534246575342465,92,0.18141247788006482,-0.536379557505314,2.904196129460015,0.007388638902725436
2023-02-23,22,0.06027397260273973,539,0.1803737812787637,-0.3642741250901143,3.0,0.03639109193874722
2023-02-23,25,0.0684931506849315,111,0.17434451433479206,-0.5694679513660241,2.6922664525860385,0.00587193241565046
2023-02-23,26,0.07123287671232877,81,0.17565458716194812,-0.5576855901118852,2.674951686722348,0.006122013521115917
2023-02-23,27,0.07397260273972603,90,0.18932923804971366,-0.6004134432618468,2.451958841287281,0.00481600417224263
2023-02-23,28,0.07671232876712329,57,0.189219455185839,-0.5953688418290819,2.565071222918488,0.007441403298405895
2023-02-23,29,0.07945205479452055,162,0.18821777686167693,-0.6327159178412685,2.5012764350917793,0.006920776406002927
2023-02-23,32,0.08767123287671233,50,0.18449805889970833,-0.6130084035001652,2.360102392736904,0.004653425047663432
2023-02-23,36,0.09863013698630137,325,0.17527017875873432,-0.6203814978104982,2.6929641730966694,0.011557448648595139
2023-02-23,42,0.11506849315068493,57,0.18123293478345961,-0.6765527669381043,2.272010937352715,0.006228991235141139
2023-02-23,50,0.136986301369863,103,0.1820439696521665,-0.6654604751351031,2.1863646406339083,0.007419030028832164
2023-02-23,57,0.15616438356164383,574,0.17352443804281983,-0.6580334314432413,2.369882774639816,0.015337796030601482
2023-02-23,64,0.17534246575342466,290,0.17335429804899208,-0.67462881757314,2.2852315883238195,0.01618311778972636
2023-02-23,71,0.19452054794520549,77,0.17321336938328563,-0.6805702448755335,2.509917140594247,0.022415059954618045
2023-02-23,85,0.2328767123287671,551,0.17850752775056858,-0.6848228147153733,1.8992405151073501,0.011406891033789819
2023-02-23,97,0.26575342465753427,262,0.17768285072272708,-0.6796525115659192,1.6595369111859533,0.007894024151219502
2023-02-23,113,0.3095890410958904,504,0.18059002155755524,-0.7064744832355626,1.6531799665805382,0.010004193984708873
2023-02-23,127,0.34794520547945207,319,0.17475315449930384,-0.654396054103047,1.679154191770801,0.012586946631115559
2023-02-23,148,0.4054794520547945,404,0.17896671550139254,-0.7049591798204657,1.558581612525091,0.012494540303231882
2023-02-23,158,0.4328767123287671,127,0.17487142761524144,-0.6456646530079913,1.6256086372636207,0.013661399960883579
2023-02-23,176,0.4821917808219178,195,0.18119747127313368,-0.7241094665139962,1.4039610806194884,0.01112701651950702
2023-02-24,4,0.010958904109589041,131,0.20412113686343272,0.1,3.0,0.10296975842998114
2023-02-24,5,0.0136986301369863,91,0.1494629077765326,0.1,3.0,0.0405861090690205
2023-02-24,6,0.01643835616438356,100,0.15379637095108026,0.1,3.0,0.05207368351951186
2023-02-24,7,0.019178082191780823,119,0.1506727850819107,0.1,3.0,0.03248812693427103
2023-02-24,10,0.0273972602739726,106,0.1348374248606601,-0.07235949166333838,3.0,0.024549366419361715
2023-02-24,11,0.030136986301369864,108,0.14812671707423633,-0.06372874824295018,3.0,0.02595737515680938
2023-02-24,12,0.03287671232876712,109,0.14961968302341885,-0.22117158986700783,2.9923334315452497,0.01785925242275263
2023-02-24,13,0.03561643835616438,103,0.1563473484274204,-0.23903903228499873,3.0,0.01686789659767094
2023-02-24,14,0.038356164383561646,136,0.16287064056974265,-0.3080528469059003,3.0,0.02036619894405618
2023-02-24,17,0.04657534246575343,112,0.15788461652275998,-0.3733767309410751,2.84266863425051,0.014670993834878044
2023-02-24,18,0.049315068493150684,103,0.17322018573329517,-0.3729626324142867,2.6493504635001712,0.014629021206914006
2023-02-24,19,0.052054794520547946,108,0.17729896200074588,-0.4459912952922508,2.391619839609371,0.011936013069368218
2023-02-24,20,0.0547945205479452,99,0.17817018881255048,-0.4024476522950699,2.5124233912849663,0.012657974269065042
2023-02-24,21,0.057534246575342465,531,0.15931746505342387,-0.15783525316522404,3.0,0.038785931614369246
2023-02-24,24,0.06575342465753424,111,0.17203835896223463,-0.4408053999803802,2.157726481311606,0.013833858605301499
2023-02-24,25,0.0684931506849315,81,0.17402068778024418,-0.41307759482474354,2.2406717883264586,0.011660811092555292
2023-02-24,26,0.07123287671232877,91,0.19059190232942783,-0.4517225735977825,1.6470186912606208,0.014660286848338625
2023-02-24,27,0.07397260273972603,81,0.1921429697848405,-0.43142321719480986,1.8369974831545182,0.012577275468957167
2023-02-24,28,0.07671232876712329,162,0.18762861704544603,-0.5310610273565666,1.9664764792038474,0.012299476706955062
2023-02-24,31,0.08493150684931507,50,0.1881857067344155,-0.45311307023077463,1.5278117174036812,0.011739111506162412
2023-02-24,32,0.08767123287671233,56,0.18565478196261165,-0.4464649063322284,1.8252278015397698,0.011875223995834957
2023-02-24,35,0.0958904109589041,324,0.17675005998160107,-0.4109934380317611,1.9333858017290646,0.019784189955989073
2023-02-24,41,0.11232876712328767,57,0.18679875164187598,-0.6030729653170138,1.7175116830716841,0.004639851447300144
2023-02-24,49,0.13424657534246576,103,0.18766553019305032,-0.6343079933467394,1.5767259914668061,0.0063347449495685226
2023-02-24,56,0.15342465753424658,574,0.17894075691980235,-0.5571573629851171,1.9146708648828403,0.0130753233838923
2023-02-24,63,0.1726027397260274,290,0.18552752444756615,-0.6730250762954336,1.7077912173018617,0.005897757652687624
2023-02-24,70,0.1917808219178082,77,0.18837043575454254,-0.6595732895116239,1.7375233291242846,0.008420856775079623
2023-02-24,84,0.23013698630136986,551,0.18375251601603637,-0.6008952765712187,1.5672963973936855,0.010694191640191862
2023-02-24,96,0.26301369863013696,262,0.18653944065351072,-0.700225361112632,1.2830443901035338,0.004501285686048459
2023-02-24,112,0.30684931506849317,504,0.18712184561954687,-0.65246232024547,1.3564562060374488,0.009136131354065167
2023-02-24,126,0.3452054794520548,319,0.18794337880252512,-0.7049844509586461,1.2955699595677441,0.007162884261261217
2023-02-24,147,0.40273972602739727,404,0.18786885670987435,-0.7019918452878912,1.2873419582223022,0.006418879217757478
2023-02-24,157,0.4301369863013699,127,0.18995402904071282,-0.7267500184818668,1.2227810364938856,0.006691882929397988
2023-02-24,175,0.4794520547945205,196,0.18999990562168118,-0.7178781594158107,1.1529121334179318,0.004552645409950823
2023-02-27,2,0.005479452054794521,91,0.2092437914713736,0.1,3.0,0.09093388257434908
2023-02-27,3,0.00821917808219178,101,0.20014970234749982,0.1,3.0,0.09465818237117457
2023-02-27,4,0.010958904109589041,122,0.18745477285227516,0.1,3.0,0.05459867399592151
2023-02-27,7,0.019178082191780823,106,0.14241869980784483,0.1,3.0,0.03378691458815806
2023-02-27,8,0.021917808219178082,108,0.1576729443202823,0.1,3.0,0.03473545279746269
2023-02-27,9,0.024657534246575342,111,0.15591858443604384,-0.13265538767936277,3.0,0.019630482030514606
2023-02-27,10,0.0273972602739726,107,0.16187211695352083,-0.1454875680729703,3.0,0.021457203989510037
2023-02-27,11,0.030136986301369864,144,0.168294625378076,-0.19985005241962447,3.0,0.022821539813908873
2023-02-27,14,0.038356164383561646,115,0.15706231420107436,-0.3096255201660413,3.0,0.015753895191487604
2023-02-27,15,0.0410958904109589,104,0.17427142839473891,-0.2980954120562925,2.7429432762869395,0.017176954143628013
2023-02-27,16,0.043835616438356165,110,0.17777622908770413,-0.39929340261788526,2.600912535640691,0.01224780111647604
2023-02-27,17,0.04657534246575343,101,0.1791680012948726,-0.33132046359073347,2.601616115463062,0.013882105201197825
2023-02-27,18,0.049315068493150684,554,0.1675293365839258,-0.050382775517554455,3.0,0.04412590751811262
2023-02-27,21,0.057534246575342465,114,0.17062544258239132,-0.4092315681279808,2.3845894382273953,0.01202028729029516
2023-02-27,22,0.06027397260273973,84,0.17400948230590124,-0.3405612559627878,2.1479155025834156,0.013588803127822503
2023-02-27,23,0.06301369863013699,93,0.19026193024522864,-0.44723299441421127,1.8861576020686033,0.010525854674120047
2023-02-27,24,0.06575342465753424,81,0.1908890776327117,-0.415497296961843,2.1540428934799616,0.011440971389154104
2023-02-27,25,0.0684931506849315,167,0.18667884913093952,-0.49916003183145724,2.1078670802207387,0.012084772156600376
2023-02-27,28,0.07671232876712329,51,0.1870609547076147,-0.4291934788585014,1.7060565741160592,0.010362898536250517
2023-02-27,29,0.07945205479452055,57,0.18516939003513308,-0.4314136480543893,1.8669289540033243,0.010987381252338143
2023-02-27,30,0.0821917808219178,52,0.18870929978700463,-0.5533583982689764,1.659153030655896,0.006590919120890776
2023-02-27,32,0.08767123287671233,338,0.17378403640096662,-0.46373120050745226,2.3002980611036947,0.01658441797054702
2023-02-27,38,0.10410958904109589,62,0.18191796232801505,-0.6008840539684752,1.8838645909571137,0.005748435906128081
2023-02-27,46,0.12602739726027398,148,0.18237243462232414,-0.6144186219967446,1.8649331386002235,0.006063200416813152
2023-02-27,53,0.14520547945205478,585,0.1717909329736913,-0.5623623566192935,2.1235922574107264,0.012087173187999293
2023-02-27,60,0.1643835616438356,296,0.1717102736080877,-0.6280833263757267,2.114072938705519,0.013096984654896657
2023-02-27,67,0.18356164383561643,97,0.1728609645394441,-0.6029081955750525,2.3100309565181094,0.018093875878319104
2023-02-27,81,0.2219178082191781,555,0.17944831913393844,-0.6062490432439613,1.656263147934097,0.009106014541148247
2023-02-27,93,0.2547945205479452,264,0.18100624799818377,-0.6760815097617277,1.3930767810814004,0.004841436768768358
2023-02-27,109,0.29863013698630136,505,0.1827557225520316,-0.6488788080986952,1.413703860550497,0.008124768220533816
2023-02-27,123,0.336986301369863,320,0.18175756115020955,-0.6795772578219216,1.4102550408784025,0.007191019216965523
2023-02-27,144,0.39452054794520547,408,0.18264354108232925,-0.6924956664228982,1.3624421782672944,0.008166644295716641
2023-02-27,154,0.42191780821917807,127,0.1805007107590087,-0.6602993927560412,1.4185438475811536,0.009170779814868298
2023-02-27,172,0.4712328767123288,198,0.18604194191165532,-0.7103974156900196,1.1997547692812263,0.00513086033333378
2023-02-27,200,0.547945205479452,131,0.18468948465174817,-0.7019099863874753,1.096153592827184,0.004704543708974037
